ksrl_sc_gould_ia_1_2_007,Book,Edition,Part,PlateNumber,Type,BaseFileName,FullFileName,TitleOnPiece,ArtistStatement,NamedArtists,PrinterStatement,Printer,Bird_1_CommonNameOnPiece,Bird_1_GenusOnPiece,Bird_1_SpeciesOnPiece,Bird_1_SpeciesNamers,Bird_1_AltCommonNamesOnPiece,Bird_1_OtherCommonNames,Bird_1_GenusModern,Bird_1_SpeciesModern,Bird_1_OtherGenusSpecies,Bird_1_DateCreated,Medium,Support,Size,SubjectNote,ContentNote,ArtistNote,PublicationNote,PhysicalConditionNote,Bird_2_CommonNamesOnPiece,Bird_2_GenusOnPiece,Bird_2_SpeciesOnPiece,Bird_2_SpeciesNamers,Bird_2_AltCommonNamesOnPiece,Bird_2_OtherCommonNames,Bird_2_GenusModern,Bird_2_SpeciesModern,Bird_2_DateCreated,Bird_2_OtherGenusSpecies,Bird_1_ModernNamer,Bird_1_ModernCommonName,Bird_2_ModernNamer,Bird_2_ModernCommonName,Bird_3_CommonNamesOnPiece,Bird_3_GenusOnPiece,Bird_3_SpeciesOnPiece,Bird_3_SpeciesNamers,Bird_3_AltCommonNamesOnPiece,Bird_3_OtherCommonNames,Bird_3_GenusModern,Bird_3_SpeciesModern,Bird_3_DateCreated,Bird_3_OtherGenusSpecies,Bird_3_ModernNamer,Bird_3_ModernCommonName
544,MM,1st,3,52,pl,ksrl_sc_gould_mm_1_3_052,ksrl_sc_gould_mm_1_3_052.tif,,,,,,The dingo,Canis,dingo,,,,Canis,lupus,dingo,,,,,,,,,,,,,,,,,,,,"Meyer, 1793",Domestic dog,,,,,,,,,,,,,,
133,AU,1st,2,9,pl,ksrl_sc_gould_au_1_2_009,ksrl_sc_gould_au_1_2_009.tif,,,,,,Large-tailed goat-sucker,Caprimulgus,macrurus,Horsf.,,,Caprimulgus,macrurus,,,,,,,,,,,,,,,,,,,,,"Horsfield, 1821",Large-tailed Nightjar,,,,,,,,,,,,,,
151,EU,1st,2,51,pl,ksrl_sc_gould_eu_1_2_051,ksrl_sc_gould_eu_1_2_051.tif,,,,,,European goatsucker,Caprimulgus,europaeus,Linn.,,,Caprimulgus,europaeus,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758",European Nightjar,,,,,,,,,,,,,,
154,EU,1st,2,52,pl,ksrl_sc_gould_eu_1_2_052,ksrl_sc_gould_eu_1_2_052.tif,,,,,,Red-collared goatsucker,Caprimulgus,ruficollis,Temm.,,,Caprimulgus,ruficollis,,,,,,,,,,,,,,,,,,,,,"Temminck, 1820",Red-necked Nightjar,,,,,,,,,,,,,,
112,GB,1st,2,1,pl,ksrl_sc_gould_gb_1_2_001,ksrl_sc_gould_gb_1_2_001.tif,,,,,,"Nightjar, or goatsucker",Caprimulgus,europaeus,,,,Caprimulgus,europaeus,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758",European Nightjar,,,,,,,,,,,,,,
115,GB,1st,2,2,pl,ksrl_sc_gould_gb_1_2_002,ksrl_sc_gould_gb_1_2_002.tif,,,,,,Red-necked goatsucker,Caprimulgus,ruficollis,,,,Caprimulgus,ruficollis,,,,,,,,,,,,,,,,,,,,,"Temminck, 1820",Red-necked Nightjar,,,,,,,,,,,,,,
604,EU,1st,3,191,pl,ksrl_sc_gould_eu_1_3_191,ksrl_sc_gould_eu_1_3_191.tif,,,,,,Common or Brown linnet,Linaria,cannabina,Swains.,,,Carduelis,cannabina,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758",Common Linnet,,,,,,,,,,,,,,
607,EU,1st,3,192,pl,ksrl_sc_gould_eu_1_3_192,ksrl_sc_gould_eu_1_3_192.tif,,,,,,Mountain linnet or Twite,Linaria,montana,Ray,,,Carduelis,flavirostris,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758",Twite,,,,,,,,,,,,,,
610,EU,1st,3,193,pl,ksrl_sc_gould_eu_1_3_193,ksrl_sc_gould_eu_1_3_193.tif,,,,,,Mealy redpole,Linaria,canescens,,,,Carduelis,hornemanni,,,,,,,,,,,,,,,,,,,,,"Holboll, 1843","Arctic Redpoll, Hoary Redpoll, sizerin blanch̢tre",,,,,,,,,,,,,,
613,EU,1st,3,194,pl,ksrl_sc_gould_eu_1_3_194,ksrl_sc_gould_eu_1_3_194.tif,,,,,,Lesser redpole,Linaria,minor,Ray,,,Carduelis,flammea,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758","Common Redpoll, sizerin flamm̩",,,,,,,,,,,,,,
619,EU,1st,3,196,pl,ksrl_sc_gould_eu_1_3_196,ksrl_sc_gould_eu_1_3_196.tif,,,,,,Goldfinch,Carduelis,elegans,Steph.,,,Carduelis,carduelis,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758","Eurasian Goldfinch, European Goldfinch, chardonneret ̩l̩gant",,,,,,,,,,,,,,
622,EU,1st,3,197,pl,ksrl_sc_gould_eu_1_3_197,ksrl_sc_gould_eu_1_3_197.tif,,,,,,Siskin or Aberdevine,Carduelis,spinus,Steph.,,,Carduelis,spinus,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758",Eurasian Siskin,,,,,,,,,,,,,,
625,EU,1st,3,198,pl,ksrl_sc_gould_eu_1_3_198,ksrl_sc_gould_eu_1_3_198.tif,,,,,,Citril finch,Carduelis,citrinella,,,,Carduelis,citrinella,,,,,,,,,,,,,,,,,,,,,"Pallas, 1764",Citril Finch,,,,,,,,,,,,,,
631,EU,1st,3,200,pl,ksrl_sc_gould_eu_1_3_200,ksrl_sc_gould_eu_1_3_200.tif,,,,,,Green grosbeak,Coccothraustes,chloris,Flem.,,,Carduelis,chloris,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758",European Greenfinch,,,,,,,,,,,,,,
451,GB,1st,3,36,pl,ksrl_sc_gould_gb_1_3_036,ksrl_sc_gould_gb_1_3_036.tif,,,,,,Goldfinch,Carduelis,elegans,,,,Carduelis,carduelis,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758","Eurasian Goldfinch; European Goldfinch, chardonneret ̩l̩gant",,,,,,,,,,,,,,
454,GB,1st,3,37,pl,ksrl_sc_gould_gb_1_3_037,ksrl_sc_gould_gb_1_3_037.tif,,,,,,Siskin,Chrysomitris,spinus,,,,Carduelis,spinus,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758",Eurasian Siskin,,,,,,,,,,,,,,
460,GB,1st,3,39,pl,ksrl_sc_gould_gb_1_3_039,ksrl_sc_gould_gb_1_3_039.tif,,,,,,Greenfinch,Ligurinus,chloris,,,,Carduelis,chloris,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758",European Greenfinch,,,,,,,,,,,,,,
490,GB,1st,3,49,pl,ksrl_sc_gould_gb_1_3_049,ksrl_sc_gould_gb_1_3_049.tif,,,,,,Linnet,Linota,cannabina,,,,Carduelis,cannabina,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758",Common Linnet,,,,,,,,,,,,,,
493,GB,1st,3,50,pl,ksrl_sc_gould_gb_1_3_050,ksrl_sc_gould_gb_1_3_050.tif,,,,,,"Twite, or mountain-linnet",Linota,montium,,,,Carduelis,flavirostris,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758",Twite,,,,,,,,,,,,,,
496,GB,1st,3,51,pl,ksrl_sc_gould_gb_1_3_051,ksrl_sc_gould_gb_1_3_051.tif,,,,,,Mealy redpole,Aegiothus,linaria,,,,Carduelis,flammea,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758",Common Redpoll, sizerin flamm̩,,,,,,,,,,,,,
499,GB,1st,3,52,pl,ksrl_sc_gould_gb_1_3_052,ksrl_sc_gould_gb_1_3_052.tif,,,,,,Lesser redpole,Aegiothus,rufescens,,,,Carduelis,flammea,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758",Common Redpoll, sizerin flamm̩,,,,,,,,,,,,,
133,HM,1st,1,44,pl,ksrl_sc_gould_hm_1_1_044,ksrl_sc_gould_hm_1_1_044.tif,,,,,,,Carduelis,caniceps,,,,Carduelis,carduelis,caniceps,,,,,,,,,,,,,,,,,,,,"Vigors, 1831",,,,,,,,,,,,,,,
136,HM,1st,1,45,pl,ksrl_sc_gould_hm_1_1_045,ksrl_sc_gould_hm_1_1_045.tif,,,,,,,Carduelis,spinoides,,,,Carduelis,spinoides,,,,,,,,,,,,,,,,,,,,,"Vigors, 1831",,,,,,,,,,,,,,,
649,EU,1st,3,206,pl,ksrl_sc_gould_eu_1_3_206,ksrl_sc_gould_eu_1_3_206.tif,,,,,,Scarlet grosbeak,Erythrospiza,erythrina,Bonap.,,,Carpodacus,erythrinus,,,,,,,,,,,,,,,,,,,,,"Pallas, 1770",Common Rosefinch,,,,,,,,,,,,,,
652,EU,1st,3,207,pl,ksrl_sc_gould_eu_1_3_207,ksrl_sc_gould_eu_1_3_207.tif,,,,,,Rosy grosbeak,Erythrospiza,rosea,,,,Carpodacus,erythrinus,,,,,,,,,,,,,,,,,,,,,"Pallas, 1770",Common Rosefinch,,,,,,,,,,,,,,
124,HM,1st,1,41,pl,ksrl_sc_gould_hm_1_1_041,ksrl_sc_gould_hm_1_1_041.tif,,,,,,,Fringilla,rodopepla,,,,Carpodacus,rodopeplus,,,,,,,,,,,,,,,,,,,,,"Vigors, 1831",,,,,,,,,,,,,,,
127,HM,1st,1,42,pl,ksrl_sc_gould_hm_1_1_042,ksrl_sc_gould_hm_1_1_042.tif,,,,,,,Fringilla,rodochroa,,,,Carpodacus,rodochroa,,,,,,,,,,,,,,,,,,,,,"Vigors, 1831",,,,,,,,,,,,,,,
1753,AU,1S,1,70,pl,ksrl_sc_gould_au_1s_1_070,ksrl_sc_gould_au_1s_1_070.tif,,,,,,Australian cassowary,Casuarius,australis,Wall.,,,Casuarius,casuarius,,,,,,,"two heads, natural size",,,,,,,,,,,,,,"Linnaeus, 1758",Southern Cassowary,,,,,,,,,,,,,,
1756,AU,1S,1,71,pl,ksrl_sc_gould_au_1s_1_071,ksrl_sc_gould_au_1s_1_071.tif,,,,,,Australian cassowary,Casuarius,australis,Wall.,,,Casuarius,casuarius,,,,,,,whole figure,,,,,,,,,,,,,,"Linnaeus, 1758",Southern Cassowary,,,,,,,,,,,,,,
1759,AU,1S,1,72,pl,ksrl_sc_gould_au_1s_1_072,ksrl_sc_gould_au_1s_1_072.tif,,,,,,Bennett's cassowary,Casuarius,bennetti,Gould,,,Casuarius,bennetti,,,,,,,"two heads, natural size",,,,,,,,,,,,,,"Gould, 1858",Dwarf Cassowary,,,,,,,,,,,,,,
1762,AU,1S,1,73,pl,ksrl_sc_gould_au_1s_1_073,ksrl_sc_gould_au_1s_1_073.tif,,,,,,Bennett's cassowary,Casuarius,bennetti,Gould,,,Casuarius,bennetti,,,,,,,whole figure,,,,,,,,,,,,,,"Gould, 1858",Dwarf Cassowary,,,,,,,,,,,,,,
1765,AU,1S,1,74,pl,ksrl_sc_gould_au_1s_1_074,ksrl_sc_gould_au_1s_1_074.tif,,,,,,One-carunculated cassowary,Casuarius,uniappendiculatus,Blyth,,,Casuarius,unappendiculatus,,,,,,,"head and feet, natural size",,,,,,,,,,,,,,"Blyth, 1860",Northern Cassowary,,,,,,,,,,,,,,
1768,AU,1S,1,75,pl,ksrl_sc_gould_au_1s_1_075,ksrl_sc_gould_au_1s_1_075.tif,,,,,,One-carunculated cassowary,Casuarius,uniappendiculatus,Blyth,,,Casuarius,unappendiculatus,,,,,,,whole figure,,,,,,,,,,,,,,"Blyth, 1860",Northern Cassowary,,,,,,,,,,,,,,
985,AU,1st,4,92,pl,ksrl_sc_gould_au_1_4_092,ksrl_sc_gould_au_1_4_092.tif,,,,,,Pheasant cuckoo,Centropus,phasianus,,,,Centropus,phasianinus,,,,,,,,,,,,,,,,,,,,,"Latham, 1802",Pheasant Coucal,,,,,,,,,,,,,,
1102,EU,1st,5,399,pl,ksrl_sc_gould_eu_1_5_399,ksrl_sc_gould_eu_1_5_399.tif,,,,,,Black guillemot,Uria,grylle,Lath.,,,Cepphus,grylle,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758","Black Guillemot, Guillemot �� miroir",,,,,,,,,,,,,,
988,GB,1st,5,49,pl,ksrl_sc_gould_gb_1_5_049,ksrl_sc_gould_gb_1_5_049.tif,,,,,,Black guillemot,Uria,grylle,,,,Cepphus,grylle,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758",Black Guillemot, guillemot �� miroir,,,,,,,,,,,,,
85,MM,1st,1,29,pl,ksrl_sc_gould_mm_1_1_029,ksrl_sc_gould_mm_1_1_029.tif,,,,,,Thick-tailed dromicia,Dromicia,gliriformis,,,,Cercartetus,nanus,,,,,,,,,,,,,,,,,,,,,"Desmarest, 1818",Eastern Pygmy Possum,,,,,,,,,,,,,,
88,MM,1st,1,30,pl,ksrl_sc_gould_mm_1_1_030,ksrl_sc_gould_mm_1_1_030.tif,,,,,,Beautiful dromicia,Dromicia,concinna,,,,Cercartetus,concinnus,,,,,,,,,,,,,,,,,,,,,"Gould, 1845",Southwestern Pygmy Possum,,,,,,,,,,,,,,
109,MM,1st,1,37,pl,ksrl_sc_gould_mm_1_1_037,ksrl_sc_gould_mm_1_1_037.tif,,,,,,Dusky antechinus,Antechinus,unicolor,,,,Cercartetus,nanus,unicolor,,,,,,,,,,,,,,,,,,,,"Krefft, 1863",Eastern Pygmy Possum,,,,,,,,,,,,,,
343,EU,1st,2,112,pl,ksrl_sc_gould_eu_1_2_112,ksrl_sc_gould_eu_1_2_112.tif,,,,,,Rufous sedge warbler,Salicaria,galactotes,,,,Cercotrichas,galactotes,,,,,,,,,,,,,,,,,,,,,"Temminck, 1820",Rufous-tailed Scrub Robin,,,,,,,,,,,,,,
268,GB,1st,2,53,pl,ksrl_sc_gould_gb_1_2_053,ksrl_sc_gould_gb_1_2_053.tif,,,,,,Rufous sedge-warbler,Aedon,galactodes,,,,Cercotrichas,galactotes,,,,,,,,,,,,,,,,,,,,,"Temminck, 1820",Rufous-tailed Scrub Robin,,,,,,,,,,,,,,
1849,AU,1st,7,1,pl,ksrl_sc_gould_au_1_7_001,ksrl_sc_gould_au_1_7_001.tif,,,,,,Cereopsis,Cereopsis,novae-hollandiae,Lath.,,,Cereopsis,novaehollandiae,,,,,,,,,,,,,,,,,,,,,"Latham, 1802",Cape Barren Goose,,,,,,,,,,,,,,
744,EU,1st,3,237,pl,ksrl_sc_gould_eu_1_3_237,ksrl_sc_gould_eu_1_3_237.tif,,,,,,Common creeper,Certhia,familiaris,Linn.,,,Certhia,familiaris,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758",Eurasian Treecreeper,,,,,,,,,,,,,,
742,EU,1st,3,237,pl,ksrl_sc_gould_eu_1_3_237,ksrl_sc_gould_eu_1_3_237.tif,,,,,,Common creeper,Certhia,familiaris,Linn.,,,Certhia,familiaris,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758",Eurasian Treecreeper,,,,,,,,,,,,,,
301,GB,1st,2,64,pl,ksrl_sc_gould_gb_1_2_064,ksrl_sc_gould_gb_1_2_064.tif,,,,,,Tree-creeper,Certhia,familiaris,,,,Certhia,familiaris,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758",Eurasian Treecreeper,,,,,,,,,,,,,,
856,AU,1st,4,49,pl,ksrl_sc_gould_au_1_4_049,ksrl_sc_gould_au_1_4_049.tif,,,,,,Pied honey-eater,Melicophila,picata,Gould,,,Certhionyx,variegatus,,,,,,,,,,,,,,,,,,,,,"Lesson, 1830",Pied Honeyeater,,,,,,,,,,,,,,
904,AU,1st,4,65,pl,ksrl_sc_gould_au_1_4_065,ksrl_sc_gould_au_1_4_065.tif,,,,,,Banded honey-eater,Myzomela,pectoralis,Gould,,,Certhionyx,pectoralis,,,,,,,,,,,,,,,,,,,,,"Gould, 1841",Banded Honeyeater,,,,,,,,,,,,,,
184,EU,1st,2,62,pl,ksrl_sc_gould_eu_1_2_062,ksrl_sc_gould_eu_1_2_062.tif,,,,,,Black and white kingfisher,Alcedo,rudis,Linn.,,,Ceryle,rudis,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758",Pied Kingfisher,,,,,,,,,,,,,,
349,EU,1st,2,114,pl,ksrl_sc_gould_eu_1_2_114,ksrl_sc_gould_eu_1_2_114.tif,,,,,,Cetti's warbler,Salicaria,cetti,,,,Cettia,cetti,,,,,,,,,,,,,,,,,,,,,"Temminck, 1820",Cetti's Warbler,,,,,,,,,,,,,,
16,MM,1st,1,6,pl,ksrl_sc_gould_mm_1_1_006,ksrl_sc_gould_mm_1_1_006.tif,,,,,,Chestnut-eared choeropus,Choeropus,castanotis,,,,Chaeropus,ecaudatus,,,,,,,,,,,,,,,,,,,,,"Ogilby, 1838",Pig-footed Bandicoot,,,,,,,,,,,,,,
434,HB,1st,3,145,pl,ksrl_sc_gould_hb_1_3_145,ksrl_sc_gould_hb_1_3_145.tif,,,,,,,Calothorax,mulsanti,,,,Chaetocercus,mulsanti,,,,,,,,,,,,,,,,,,,,,"Bourcier, 1842",,,,,,,,,,,,,,,
440,HB,1st,3,147,pl,ksrl_sc_gould_hb_1_3_147,ksrl_sc_gould_hb_1_3_147.tif,,,,,,,Calothorax,heliodori,,,,Chaetocercus,heliodor,,,,,,,,,,,,,,,,,,,,,"Bourcier, 1840",Gorgeted Woodstar,,,,,,,,,,,,,,
446,HB,1st,3,149,pl,ksrl_sc_gould_hb_1_3_149,ksrl_sc_gould_hb_1_3_149.tif,,,,,,,Calothorax,rosae,,,,Chaetocercus,jourdanii��,rosae,,,,,,,,,,,,,,,,,,,,"Bourcier & Mulsant, 1846",Rufous-shafted Woodstar,,,,,,,,,,,,,,
449,HB,1st,3,150,pl,ksrl_sc_gould_hb_1_3_150,ksrl_sc_gould_hb_1_3_150.tif,,,,,,,Calothorax,jourdani,,,,Chaetocercus,jourdanii,,,,,,,,,,,,,,,,,,,,,"Bourcier, 1839",Rufous-shafted Woodstar,,,,,,,,,,,,,,
1169,HB,1S,1,33,pl,ksrl_sc_gould_hb_1s_1_033,ksrl_sc_gould_hb_1s_1_033.tif,,,,,,,Chaetocercus,bombus,,,,Chaetocercus,bombus��,,,,,,,,,,,,,,,,,,,,,"Gould, 1871",Little Woodstar,,,,,,,,,,,,,,
94,HM,1st,1,31,pl,ksrl_sc_gould_hm_1_1_031,ksrl_sc_gould_hm_1_1_031.tif,,,,,,,Phoenicura,rubeculoides,,,,Chaimarrornis,leucocephalus,,,,,,,,,,,,,,,,,,,,,"Vigors, 1831",,,,,,,,,,,,,,,
103,HM,1st,1,34,pl,ksrl_sc_gould_hm_1_1_034,ksrl_sc_gould_hm_1_1_034.tif,,,,,,,Phoenicura,leucocephala,,,,Chaimarrornis,leucocephalus,,,,,,,,,,,,,,,,,,,,,"Vigors, 1831",,,,,,,,,,,,,,,
1207,AU,1st,5,62,pl,ksrl_sc_gould_au_1_5_062,ksrl_sc_gould_au_1_5_062.tif,,,,,,Little green pigeon,Chalcophaps,chrysochlora,,,,Chalcophaps,indica,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758",Common Emerald Dove,,,,,,,,,,,,,,
549,HB,1st,3,184,pl,ksrl_sc_gould_hb_1_3_184,ksrl_sc_gould_hb_1_3_184.tif,,,,,,,Ramphomicron,heteropogon,,,,Chalcostigma,heteropogon,,,,,,,,,,,,,,,,,,,,,"Boissonneau, 1840",Bronze-tailed Thornbill,,,,,,,,,,,,,,
552,HB,1st,3,185,pl,ksrl_sc_gould_hb_1_3_185,ksrl_sc_gould_hb_1_3_185.tif,,,,,,,Ramphomicron,stanleyi,,,,Chalcostigma,stanleyi,,,,,,,,,,,,,,,,,,,,,"Bourcier, 1851",Blue-mantled Thornbill,,,,,,,,,,,,,,
555,HB,1st,3,186,pl,ksrl_sc_gould_hb_1_3_186,ksrl_sc_gould_hb_1_3_186.tif,,,,,,,Ramphomicron,vulcani,,,,Chalcostigma,stanleyi��,vulcani,,,,,,,,,,,,,,,,,,,,"Gould, 1852",Blue-mantled Thornbill,,,,,,,,,,,,,,
558,HB,1st,3,187,pl,ksrl_sc_gould_hb_1_3_187,ksrl_sc_gould_hb_1_3_187.tif,,,,,,,Ramphomicron,herrani,,,,Chalcostigma,herrani,,,,,,,,,,,,,,,,,,,,,"Delattre & Bourcier, 1846",Rainbow-bearded Thornbill,,,,,,,,,,,,,,
561,HB,1st,3,188,pl,ksrl_sc_gould_hb_1_3_188,ksrl_sc_gould_hb_1_3_188.tif,,,,,,,Ramphomicron,ruficeps,,,,Chalcostigma,ruficeps,,,,,,,,,,,,,,,,,,,,,"Gould, 1846",Rufous-capped Thornbill,,,,,,,,,,,,,,
1205,HB,1S,1,45,pl,ksrl_sc_gould_hb_1s_1_045,ksrl_sc_gould_hb_1s_1_045.tif,,,,,,,Rhamphomicron,olivaceum,,,,Chalcostigma,olivaceum,,,,,,,,,,,,,,,,,,,,,"Lawrence, 1864",Olivaceous Thornbill,,,,,,,,,,,,,,
1262,HB,1S,1,64,pl,ksrl_sc_gould_hb_1s_1_064,ksrl_sc_gould_hb_1s_1_064.tif,,,,,,,Rhamphomicron,olivaceum,,,,Chalcostigma,olivaceum,,,,,,,,,,,,,,,,,,,,,"Lawrence, 1864",Olivaceous Thornbill,,,,,,,,,,,,,,
525,HB,1st,3,176,pl,ksrl_sc_gould_hb_1_3_176,ksrl_sc_gould_hb_1_3_176.tif,,,,,,,Cometes,glyceria,,,,Chalcostigma herrani x Lesbia victoriae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,HB,1S,1,40,pl,ksrl_sc_gould_hb_1s_1_040,ksrl_sc_gould_hb_1s_1_040.tif,,,,,,,Sparganura,glyceria,,,,Chalcostigma herrani x Lesbia victoriae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,MM,1st,3,43,pl,ksrl_sc_gould_mm_1_3_043,ksrl_sc_gould_mm_1_3_043.tif,,,,,,Pied scotophilus,Scotophilus,picatus,,,,Chalinolobus,picatus,,,,,,,,,,,,,,,,,,,,,"Gould, 1852",Little pied bat,,,,,,,,,,,,,,
520,MM,1st,3,44,pl,ksrl_sc_gould_mm_1_3_044,ksrl_sc_gould_mm_1_3_044.tif,,,,,,Blackish-grey scotophilus,Scotophilus,nigrogriseus,,,,Chalinolobus,nigrogriseus,,,,,,,,,,,,,,,,,,,,,"Gould, 1852",Hoary wattled bat,,,,,,,,,,,,,,
268,HB,1st,2,89,pl,ksrl_sc_gould_hb_1_2_089,ksrl_sc_gould_hb_1_2_089.tif,,,,,,,Hypuroptila,buffoni,,,,Chalybura,buffonii,,,,,,,,,,,,,,,,,,,,,"Lesson, 1832",White-vented Plumeleteer,,,,,,,,,,,,,,
271,HB,1st,2,90,pl,ksrl_sc_gould_hb_1_2_090,ksrl_sc_gould_hb_1_2_090.tif,,,,,,,Hypuroptila,urochrysia,,,,Chalybura,urochrysia,,,,,,,,,,,,,,,,,,,,,"Gould, 1861",Bronze-tailed Plumeleteer,,,,,,,,,,,,,,
274,HB,1st,2,91,pl,ksrl_sc_gould_hb_1_2_091,ksrl_sc_gould_hb_1_2_091.tif,,,,,,,Hypuroptila,caeruleigaster,,,,Chalybura,buffonii,caeruleogaster,,,,,,,,,,,,,,,,,,,,"Gould, 1847",White-vented Plumeleteer,,,,,,,,,,,,,,
1106,HB,1S,1,10,pl,ksrl_sc_gould_hb_1s_1_010,ksrl_sc_gould_hb_1s_1_010.tif,,,,,,,Hypuroptila,melanorrhoa,,,,Chalybura,urochrysia��,melanorrhoa,,,,,,,,,,,,,,,,,,,,"Salvin, 1865",Bronze-tailed Plumeletee,,,,,,,,,,,,,,
1339,AU,1st,6,14,pl,ksrl_sc_gould_au_1_6_014,ksrl_sc_gould_au_1_6_014.tif,,,,,,Brown plover,Charadrius,veredus,Gould,,,Charadrius,veredus,,,,,,,,,,,,,,,,,,,,,"Gould, 1848",Oriental Plover,,,,,,,,,,,,,,
1345,AU,1st,6,16,pl,ksrl_sc_gould_au_1_6_016,ksrl_sc_gould_au_1_6_016.tif,,,,,,Double-banded dottrel,Hiaticula,bicincta,,,,Charadrius,bicinctus,,,,,,,,,,,,,,,,,,,,,"Jardine & Selby, 1827",Double-banded Plover,,,,,,,,,,,,,,
1348,AU,1st,6,17,pl,ksrl_sc_gould_au_1_6_017,ksrl_sc_gould_au_1_6_017.tif,,,,,,Red-capped dottrel,Hiaticula,ruficapilla,,,,Charadrius,alexandrinus,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758","Chorlo nevado, Kentish Plover, Snowy Plover",,,,,,,,,,,,,,
784,EU,1st,4,295,pl,ksrl_sc_gould_eu_1_4_295,ksrl_sc_gould_eu_1_4_295.tif,,,,,,Dottrell,Charadrius,morinellus,Linn.,,,Charadrius,morinellus,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758","Eurasian Dotterel, Pluvier guignard",,,,,,,,,,,,,,
787,EU,1st,4,296,pl,ksrl_sc_gould_eu_1_4_296,ksrl_sc_gould_eu_1_4_296.tif,,,,,,Ring dottrell,Charadrius,hiaticula,Linn.,,,Charadrius,hiaticula,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758","Common Ringed Plover, Pluvier grand-gravelot",,,,,,,,,,,,,,
790,EU,1st,4,297,pl,ksrl_sc_gould_eu_1_4_297,ksrl_sc_gould_eu_1_4_297.tif,,,,,,Little ring dottrell,Charadrius,minor,Meyer,,,Charadrius,dubius,,,,,,,,,,,,,,,,,,,,,"Scopoli, 1786","Little Ringed Plover, Pluvier petit-gravelot",,,,,,,,,,,,,,
793,EU,1st,4,298,pl,ksrl_sc_gould_eu_1_4_298,ksrl_sc_gould_eu_1_4_298.tif,,,,,,Kentish plover,Charadrius,cantianus,Linn.,,,Charadrius,alexandrinus,alexandrinus,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758","Kentish Plover, Snowy Plover, Chorlo nevado",,,,,,,,,,,,,,
796,EU,1st,4,299,pl,ksrl_sc_gould_eu_1_4_299,ksrl_sc_gould_eu_1_4_299.tif,,,,,,Red-chested dottrell,Charadrius,pyrrhothorax,Temm.,,,Charadrius,mongolus,,,,,,,,,,,,,,,,,,,,,"Pallas, 1776","Lesser Sand Plover, Lesser Sand-Plover, Mongolian Plover, Pluvier de Mongolie",,,,,,,,,,,,,,
691,GB,1st,4,40,pl,ksrl_sc_gould_gb_1_4_040,ksrl_sc_gould_gb_1_4_040.tif,,,,,,Kentish plover,Aegialophilus,cantianus,,,,Charadrius,alexandrinus,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758","Kentish Plover; Snowy Plover, Chorlo nevado",,,,,,,,,,,,,,
694,GB,1st,4,41,pl,ksrl_sc_gould_gb_1_4_041,ksrl_sc_gould_gb_1_4_041.tif,,,,,,Ringed plover,Aegialitis,hiaticula,,,,Charadrius,hiaticula,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758",Common Ringed Plover,,,,,,,,,,,,,,
697,GB,1st,4,42,pl,ksrl_sc_gould_gb_1_4_042,ksrl_sc_gould_gb_1_4_042.tif,,,,,,Little ringed plover,Aegialitis,minor,,,,Charadrius,dubius,,,,,,,,,,,,,,,,,,,,,"Scopoli, 1786",Little Ringed Plover,,,,,,,,,,,,,,
700,GB,1st,4,43,pl,ksrl_sc_gould_gb_1_4_043,ksrl_sc_gould_gb_1_4_043.tif,,,,,,Dotterel,Eudromias,morinellus,,,,Charadrius,morinellus,,,,,,,,,,,,,,,,,,,,,"Linnaeus, 1758",Eurasian Dotterel,,,,,,,,,,,,,,
